Datasheet|Image|DK Part #|Mfr Part #|Mfr|Supplier|Description|Stock|Price|@ qty|Min Qty| Package|Series|Part Status|Transistor Type|Current - Collector (Ic) (Max)|Voltage - Collector Emitter Breakdown (Max)|"Vce Saturation (Max) @ Ib, Ic"|Current - Collector Cutoff (Max)|"DC Current Gain (hFE) (Min) @ Ic, Vce"|Power - Max|Frequency - Transition|Operating Temperature|Mounting Type|Package / Case|Supplier Device Package
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Rochester/MFG_SZMMBZ5232BLT1G.jpg|"2156-BC847,235-954-ND"|"BC847,235"|NXP Semiconductors|"Rochester Electronics, LLC"|NEXPERIA BC847 - SMALL SIGNAL BI|"115,475"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/2PA1774XMB_SER.pdf|//media.digikey.com/Photos/Rochester/MFG_PDTC114TMB315.jpg|2156-2PA1774QMB315-ND|2PA1774QMB315|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA 2PA1774QMB - SMALL|"77,940"|0.04|0|8362|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|40 V|"200mV @ 5mA, 50mA"|100nA (ICBO)|"120 @ 1mA, 6V"|250 mW|100MHz|150°C (TJ)|Surface Mount|3-XFDFN|DFN1006B-3
https://rocelec.widen.net/view/pdf/x2fnaei2vc/PHGLS26962-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Rochester/MFG_BC848BL3E6327XTMA1.jpg|"2156-2PA1774QM,315-1727-ND"|"2PA1774QM,315"|Nexperia USA Inc.|"Rochester Electronics, LLC"|NEXPERIA 2PA1774QM - SMALL SIGNA|"118,982"|0.04|0|8410|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|40 V|"200mV @ 5mA, 50mA"|100nA (ICBO)|"120 @ 1mA, 6V"|430 mW|100MHz|150°C (TJ)|Surface Mount|"SC-101, SOT-883"|SOT-883
https://rocelec.widen.net/view/pdf/9wv3bj6tb4/PHGLS20127-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Rochester/MFG_SZMMBZ5232BLT1G.jpg|"2156-BC848B,235-1727-ND"|"BC848B,235"|Nexperia USA Inc.|"Rochester Electronics, LLC"|NEXPERIA BC848B - SMALL SIGNAL B|"3,145,794"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|30 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://rocelec.widen.net/view/pdf/jgxo0qpz7d/PHGLS08627-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Rochester/MFG_1SV246-TL-EX.jpg|"2156-BC857CW,115-954-ND"|"BC857CW,115"|NXP Semiconductors|"Rochester Electronics, LLC"|NEXPERIA BC857CW - SMALL SIGNAL|"30,000"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Rochester/MFG_1SV246-TL-EX.jpg|"2156-BC847AW,115-954-ND"|"BC847AW,115"|NXP Semiconductors|"Rochester Electronics, LLC"|NEXPERIA BC847AW - SMALL SIGNAL|"553,075"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://rocelec.widen.net/view/pdf/jgxo0qpz7d/PHGLS08627-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Rochester/MFG_1SV246-TL-EX.jpg|"2156-BC857AW,115-954-ND"|"BC857AW,115"|NXP Semiconductors|"Rochester Electronics, LLC"|NEXPERIA BC857AW - SMALL SIGNAL|"402,508"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://rocelec.widen.net/view/pdf/dpvx04dqkd/PHGLS19412-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Rochester/MFG_HUF76113T3ST.jpg|"2156-BF723,115-954-ND"|"BF723,115"|NXP Semiconductors|"Rochester Electronics, LLC"|NEXPERIA BF723 - SMALL SIGNAL BI|"37,980"|0.1|0|3153|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|250 V|"600mV @ 5mA, 30mA"|10nA (ICBO)|"50 @ 25mA, 20V"|1.2 W|60MHz|150°C (TJ)|Surface Mount|"TO-261-4, TO-261AA"|SOT-223
https://assets.nexperia.com/documents/data-sheet/BC859_BC860.pdf|//media.digikey.com/Photos/Rochester/MFG_SZMMBZ5232BLT1G.jpg|"2156-BC860B,235-954-ND"|"BC860B,235"|NXP Semiconductors|"Rochester Electronics, LLC"|NEXPERIA BC860B - SMALL SIGNAL B|"100,000"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856BM.pdf|//media.digikey.com/Photos/Rochester/MFG_BC848BL3E6327XTMA1.jpg|2156-BC856BMYL-954-ND|BC856BMYL|NXP Semiconductors|"Rochester Electronics, LLC"|"NEXPERIA BC856 - 60 V, 100 MA PN"|"25,500"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|60 V|"200mV @ 500µA, 10mA"|15nA (ICBO)|"220 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"SC-101, SOT-883"|SOT-883
https://assets.nexperia.com/documents/data-sheet/2PA1576.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-6485-2-ND,1727-6485-1-ND,1727-6485-6-ND"|"2PA1576S,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 50V 150MA SOT323|"2,870"|0.21|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|150 mA|50 V|"500mV @ 5mA, 50mA"|100nA (ICBO)|"270 @ 1mA, 6V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://rocelec.widen.net/view/pdf/jgxo0qpz7d/PHGLS08627-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2156-BC856W,135-ND"|"BC856W,135"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC856W - SMALL SIGN|"24,335"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|65 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC848_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-6193-2-ND,1727-6193-1-ND,1727-6193-6-ND"|"BC848W,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 30V 100MA SOT323|"5,990"|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|30 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BCW60.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-1574-2-ND,1727-1574-1-ND,1727-1574-6-ND"|"BCW60C,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 32V 100MA TO236AB|"1,558"|0.26|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|32 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"250 @ 2mA, 5V"|250 mW|250MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BCW60.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4904-2-ND,1727-4904-1-ND,1727-4904-6-ND"|"BCW60B,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 32V 100MA TO236AB|"2,489"|0.26|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|32 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"180 @ 2mA, 5V"|250 mW|250MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856W_BC857W_BC858W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-6197-2-ND,1727-6197-1-ND,1727-6197-6-ND"|"BC857AW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA SOT323|"46,919"|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BCX70.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4917-2-ND,1727-4917-1-ND,1727-4917-6-ND"|"BCX70J,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA TO236AB|"23,730"|0.2|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"250 @ 2mA, 5V"|250 mW|250MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/2PB709AXL.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4144-2-ND,1727-4144-1-ND,1727-4144-6-ND"|"2PB709ASL,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA TO236AB|"11,666"|0.18|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"500mV @ 10mA, 100mA"|10nA (ICBO)|"290 @ 2mA, 10V"|250 mW|80MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856W_BC857W_BC858W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-1882-2-ND,1727-1882-1-ND,1727-1882-6-ND"|"BC857BW,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA SOT323|"15,098"|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BCW60.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4905-2-ND,1727-4905-1-ND,1727-4905-6-ND"|"BCW60D,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 32V 100MA TO236AB|"2,979"|0.26|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|32 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"380 @ 2mA, 5V"|250 mW|250MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856W_BC857W_BC858W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-6195-2-ND,1727-6195-1-ND,1727-6195-6-ND"|"BC856AW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 65V 100MA SOT323|"1,477"|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|65 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://www.onsemi.com/pdf/datasheet/bc856alt1-d.pdf|"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg"|"SBC857ALT1GOSTR-ND,SBC857ALT1GOSCT-ND,SBC857ALT1GOSDKR-ND"|SBC857ALT1G|onsemi|onsemi|TRANS PNP 45V 100MA SOT23-3|"1,876"|0.38|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|300 mW|100MHz|-55°C ~ 150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|SOT-23-3 (TO-236)
https://www.onsemi.com/pdf/datasheet/bc846alt1-d.pdf|"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg"|"SBC846BLT1GOSTR-ND,SBC846BLT1GOSCT-ND,SBC846BLT1GOSDKR-ND,2156-SBC846BLT1G-OS-ND"|SBC846BLT1G|onsemi|"onsemi,Rochester Electronics, LLC"|TRANS NPN 65V 100MA SOT23-3|"844,000"|0.31|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk"|"Automotive, AEC-Q101"|Active|NPN|100 mA|65 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|300 mW|100MHz|-55°C ~ 150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|SOT-23-3 (TO-236)
https://www.onsemi.com/pdf/datasheet/bc846alt1-d.pdf|"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg"|"SBC847CLT1GOSTR-ND,SBC847CLT1GOSCT-ND,SBC847CLT1GOSDKR-ND,2156-SBC847CLT1G-OS-ND"|SBC847CLT1G|onsemi|"onsemi,Rochester Electronics, LLC"|TRANS NPN 45V 100MA SOT23-3|"105,000"|0.36|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|300 mW|100MHz|-55°C ~ 150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|SOT-23-3 (TO-236)
-|//media.digikey.com/Renders/Rohm%20Renders/EMT3F.jpg|"2SC4617EBHZGTLQTR-ND,2SC4617EBHZGTLQCT-ND,2SC4617EBHZGTLQDKR-ND"|2SC4617EBHZGTLQ|Rohm Semiconductor|Rohm Semiconductor|2SC4617EBHZG IS BIPOLAR TRANSIST|64|0.31|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Not For New Designs|NPN|150 mA|50 V|"400mV @ 5mA, 500mA"|100nA (ICBO)|"120 @ 1mA, 6V"|150 mW|180MHz|150°C (TJ)|Surface Mount|"SC-89, SOT-490"|EMT3F (SOT-416FL)
https://assets.nexperia.com/documents/data-sheet/BCX70.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-6212-2-ND,1727-6212-1-ND,1727-6212-6-ND"|"BCX70H,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA TO236AB|"8,565"|0.2|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"180 @ 2mA, 5V"|250 mW|250MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/PZTA92.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT223.jpg|"1727-1747-2-ND,1727-1747-1-ND,1727-1747-6-ND"|"PZTA92,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 300V 0.1A SOT223|"2,357"|0.49|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|300 V|"500mV @ 2mA, 20mA"|20nA (ICBO)|"25 @ 30mA, 10V"|1.2 W|50MHz|150°C (TJ)|Surface Mount|"TO-261-4, TO-261AA"|SOT-223
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-4854-2-ND,1727-4854-1-ND,1727-4854-6-ND"|"BC847W,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA SOT323|"1,648"|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/2PD601ART.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-1553-2-ND,1727-1553-1-ND,1727-1553-6-ND"|"2PD601ART,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 0.1A SOT23-3|292|0.18|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|50 V|"250mV @ 10mA, 100mA"|100nA (ICBO)|"210 @ 2mA, 10V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856_BC857_BC858.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4873-2-ND,1727-4873-1-ND,1727-4873-6-ND"|"BC858B,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 30V 100MA TO236AB|"29,672"|0.13|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|30 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-4312-2-ND,1727-4312-1-ND,1727-4312-6-ND"|"BC847CW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA SOT323|"31,291"|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BCX71.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4919-2-ND,1727-4919-1-ND,1727-4919-6-ND"|"BCX71H,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA TO236AB|"3,006"|0.2|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"180 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BCW61.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-2246-2-ND,1727-2246-1-ND,1727-2246-6-ND"|"BCW61D,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 32V 100MA TO236AB|"10,940"|0.26|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|32 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"380 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856W_BC857W_BC858W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-4869-2-ND,1727-4869-1-ND,1727-4869-6-ND"|"BC857BW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA SOT323|"12,125"|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC849_BC850.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4860-2-ND,1727-4860-1-ND,1727-4860-6-ND"|"BC850B,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA TO236AB|346|0.22|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://rocelec.widen.net/view/pdf/ufydwougxw/PHGLS19665-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"2156-PMBS3906,235-ND"|"PMBS3906,235"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA PMBS3906 - SMALL SI|"38,413"|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|40 V|"400mV @ 5mA, 50mA"|50nA (ICBO)|"100 @ 10mA, 1V"|250 mW|150MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BCX71.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4920-2-ND,1727-4920-1-ND,1727-4920-6-ND"|"BCX71J,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA TO236AB|8|0.2|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"250 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/2PB709ART.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-1551-2-ND,1727-1551-1-ND,1727-1551-6-ND"|"2PB709ART,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA TO236AB|"2,628"|0.18|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"500mV @ 10mA, 100mA"|10nA (ICBO)|"210 @ 2mA, 10V"|250 mW|70MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BST39-40.pdf|"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg"|"1727-5495-2-ND,1727-5495-1-ND,1727-5495-6-ND"|"BST39,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 350V 0.1A SOT89|1|0.54|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|350 V|"500mV @ 4mA, 50mA"|20nA (ICBO)|"40 @ 20mA, 10V"|1.3 W|70MHz|150°C (TJ)|Surface Mount|TO-243AA|SOT-89
https://assets.nexperia.com/documents/data-sheet/PMBT6428_PMBT6429.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-2160-2-ND,1727-2160-1-ND,1727-2160-6-ND"|"PMBT6428,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 100MA TO236AB|"1,448"|0.18|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|50 V|"600mV @ 5mA, 100mA"|10nA (ICBO)|"250 @ 100µA, 5V"|250 mW|700MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://rocelec.widen.net/view/pdf/litoqf1pit/PHGLS20110-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-4794-2-ND,1727-4794-1-ND,1727-4794-6-ND"|"2PC4081S,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 150MA SOT323|"2,647"|0.21|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|150 mA|50 V|"400mV @ 5mA, 50mA"|100nA (ICBO)|"270 @ 1mA, 6V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC856BM.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/SC-101_SOT-883.jpg|"1727-2638-2-ND,1727-2638-1-ND,1727-2638-6-ND"|BC856BMYL|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 60V 100MA DFN1006-3|"2,512"|0.22|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|60 V|"200mV @ 500µA, 10mA"|15nA (ICBO)|"220 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"SC-101, SOT-883"|SOT-883
